SVI,SVI_q,distance_km,distance_miles,nearest_facility
0.9899,Q4(high),2.198012299955576,1.3657811008356961,AUGUSTA CLINIC
0.8848,Q4(high),1.8320002794068744,1.138351845615329,ADVOCATE HEALTH CENTER - BEVERLY
0.5253,Q2,2.7185268624575545,1.6892137550521131,PETERSON URGENT CARE CENTER
0.9806,Q4(high),1.3457583000410436,0.8362151806548033,MAR MEDICAL CENTER
0.9942,Q4(high),3.2026880162559928,1.9900574553490025,CONCENTRA MEDICAL CENTER - CHICAGO
0.9598,Q4(high),1.20320423100209,0.7476362162219997,UNION HEALTH SERVICES INCORPORATED
0.9985,Q4(high),4.991388350783308,3.1015039709145746,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.9889,Q4(high),3.784095249822876,2.3513270494776903,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.8298,Q3,0.6961518635544846,0.43256857960871364,WESTSIDE FAMILY HEALTH CENTER
0.6624,Q3,0.9573720826437343,0.5948832483644199,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.9333,Q4(high),3.826357546134859,2.3775876147993635,OAK LAWN CARE STATION
0.8854,Q4(high),3.5881115668589016,2.2295484724106824,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.9972,Q4(high),4.328163104754656,2.689395036564505,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.9029,Q4(high),0.6012368304664402,0.3735911305837624,PHYSICIANS IMMEDIATE CARE - CHICAGO LOOP
0.7127,Q3,2.1216957357734443,1.3183602010332809,CONCENTRA URGENT CARE MEDICAL CENTER - SOUTH CHICAGO
0.616,Q2,0.4695710096738922,0.2917778078520761,AUGUSTA CLINIC
0.9005,Q4(high),0.8114089672786049,0.504186001406874,MIDWAY CLINIC
0.8885,Q4(high),2.929651355068229,1.8204003921501004,ACCESS MEDICAL CENTER - AUSTIN
0.7739,Q3,1.6666864763283116,1.0356306424825994,ADVOCATE HEALTH CENTER - BEVERLY
0.9232,Q4(high),2.3234928306215767,1.4437510636561597,ADVOCATE HEALTH CENTER - BEVERLY
0.9742,Q4(high),2.3002980463952993,1.4293384973866936,ADVOCATE HEALTH CENTER - BEVERLY
0.8602,Q4(high),1.9673900021204296,1.2224790930075735,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.9088,Q4(high),4.797157217991301,2.9808143777004728,OAK LAWN CARE STATION
0.9782,Q4(high),3.020965220858829,1.8771401802502714,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.6866,Q3,2.461403646742844,1.5294448453802476,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.6018,Q2,2.9391058112144997,1.826275117020165,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.408,Q2,1.3368590262843063,0.8306854300213057,SINAI MEDICAL CENTER
0.6326,Q2,5.217151127248644,3.241786413089617,COURET MEDICAL AND URGENT CARE
0.5103,Q2,1.9895850407635323,1.2362704463642769,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.7668,Q3,2.751856754436117,1.7099239833607247,OAK LAWN CARE STATION
0.6737,Q3,2.1655367413906426,1.345601730534645,NORTHWEST MEDICAL CLINIC
0.7911,Q3,3.814515456403837,2.3702292836611085,SOUTHEASTERN MEDICAL CENTER
0.7167,Q3,0.8058582028010891,0.5007369173327155,AUGUSTA CLINIC
0.9032,Q4(high),2.548377971239181,1.5834881683668611,MAR MEDICAL CENTER
0.7091,Q3,2.9560946102402896,1.836831464059619,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.8608,Q4(high),0.7704076154362975,0.47870895041126765,WESTCARE MEDICAL CENTER
0.9401,Q4(high),5.162306696274946,3.2077076741710595,CONCENTRA MEDICAL CENTER - CHICAGO
0.9518,Q4(high),0.7195872425943275,0.4471306445180799,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.8842,Q4(high),0.8721032538882002,0.5418996709717648,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.8642,Q4(high),5.093372111227259,3.1648737221253933,CONCENTRA MEDICAL CENTER - CHICAGO
0.894,Q4(high),0.1468474818239198,0.09124676662841087,CHICAGO HEALTHWORKS
0.9828,Q4(high),2.372670115447964,1.474308402306017,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.9671,Q4(high),2.691409074676347,1.6723635481407164,ADVOCATE HEALTH CENTER - BEVERLY
0.9269,Q4(high),2.495218268992451,1.5504562710221081,MICHIGAN AVENUE IMMEDIATE CARE
0.9785,Q4(high),0.9128496919426213,0.5672183259320785,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.9167,Q4(high),1.116993006974513,0.6940670617367601,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.6178,Q2,2.842224700774628,1.7660760045450314,ACCESS MEDICAL CENTER - AUSTIN
0.8596,Q4(high),1.2012855531655522,0.7464440054560323,51ST AND CALUMET MEDICAL CENTER
0.6756,Q3,2.914162791576171,1.810776247964477,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.9146,Q4(high),3.714291928734629,2.307953290049765,CONCENTRA MEDICAL CENTER - CHICAGO
0.9171,Q4(high),1.7479256317150593,1.0861102977044181,PETERSON URGENT CARE CENTER
0.9318,Q4(high),0.513296399815759,0.318947497249918,CHICAGO HEALTHWORKS
0.8651,Q4(high),3.407229215243548,2.1171534247050987,ALLPORT MEDICAL CENTER
0.9926,Q4(high),3.1490421056998423,1.9567234422608168,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.9134,Q4(high),2.0223643399925444,1.2566385523055073,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.7991,Q3,0.5321074656787296,0.33063614805625785,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.7975,Q3,4.563509744625204,2.835632613527508,SOUTHEASTERN MEDICAL CENTER
0.9763,Q4(high),1.0711363668191338,0.665573075386772,MAR MEDICAL CENTER
0.9183,Q4(high),0.9994597205756287,0.621035286033799,AUGUSTA CLINIC
0.9948,Q4(high),2.238017772068383,1.3906393410479032,CONCENTRA MEDICAL CENTER - CHICAGO
0.851,Q4(high),1.5910907954130775,0.9886576786366194,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.9702,Q4(high),2.17531811496226,1.3516795924122145,ADVOCATE HEALTH CENTER - BEVERLY
0.9576,Q4(high),1.7197805128563708,1.068621737054076,MAR MEDICAL CENTER
0.4722,Q2,2.3632472626103453,1.4684533148154528,ACCESS MEDICAL CENTER - AUSTIN
0.9376,Q4(high),0.49513128772497145,0.30766022338495325,UNION HEALTH SERVICES INCORPORATED
0.7591,Q3,1.8124038821768491,1.126175212672111,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.5398,Q2,3.39738551070908,2.1110368321748116,MAR MEDICAL CENTER
0.9567,Q4(high),2.2256916221901797,1.3829802289719342,MAR MEDICAL CENTER
0.8906,Q4(high),1.3706693724744883,0.8516941986438452,CONCENTRA URGENT CARE MEDICAL CENTER - CRAWFORD
0.9284,Q4(high),2.359440523143981,1.4660879173064985,AUGUSTA CLINIC
0.9659,Q4(high),1.3937916549219387,0.8660617144105,NORTHWEST MEDICAL CLINIC
0.9367,Q4(high),3.3175805013706756,2.061448313717198,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.6971,Q3,3.3386718701140965,2.0745538786046662,AUGUSTA CLINIC
0.9499,Q4(high),2.474812635052072,1.537776801854941,NORTHWEST MEDICAL CLINIC
0.9229,Q4(high),0.6746529581873366,0.41920978328182357,CONCENTRA MEDICAL CENTER - CHICAGO
0.5564,Q2,2.341954513814445,1.4552226182033956,CONCENTRA MEDICAL CENTER - CHICAGO
0.9078,Q4(high),1.8263894634855888,1.1348654473155038,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.8777,Q4(high),2.7446115762019874,1.7054220397162052,ADVOCATE HEALTH CENTER - BEVERLY
0.8353,Q3,3.5266931540849304,2.1913848518469075,CONCENTRA URGENT CARE MEDICAL CENTER - ELK GROVE VILLAGE
0.984,Q4(high),1.4278748178180292,0.8872400034224066,ACCESS MEDICAL CENTER - AUSTIN
0.859,Q4(high),4.108733330933638,2.5530477385755654,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.91,Q4(high),1.7372518744400167,1.0794779344726677,PETERSON URGENT CARE CENTER
0.8747,Q4(high),1.9251270961685094,1.1962181488733228,CONCENTRA URGENT CARE MEDICAL CENTER - SOUTH CHICAGO
0.7275,Q3,5.415806696023084,3.36522522251456,CONCENTRA MEDICAL CENTER - CHICAGO
0.8046,Q3,2.712341259758254,1.685370200917246,HERRON MEDICAL URGENT CARE CENTER
0.749,Q3,4.513758005234184,2.80471832547037,SOUTHEASTERN MEDICAL CENTER
0.792,Q3,1.0614812769892181,0.6595736825640675,UNION HEALTH SERVICES INCORPORATED
0.7432,Q3,2.607518457363316,1.6202363513703009,SOUTHEASTERN MEDICAL CENTER
0.6249,Q2,3.2945076620667004,2.0471115204860477,MAR MEDICAL CENTER
0.7072,Q3,3.182089114029263,1.9772578948734771,CONCENTRA URGENT CARE MEDICAL CENTER - SOUTH CHICAGO
0.7029,Q3,4.326113798629954,2.6881216571684927,EMERY MEDICAL CENTER
0.7619,Q3,4.537290897012599,2.8193409819676156,CONCENTRA MEDICAL CENTER - CHICAGO
0.9705,Q4(high),1.511637554391101,0.9392877388095527,CONCENTRA URGENT CARE MEDICAL CENTER - SOUTH CHICAGO
0.6147,Q2,2.37227676110036,1.4740639833216918,51ST AND CALUMET MEDICAL CENTER
0.788,Q3,1.7597519610166492,1.0934588357688764,ADVOCATE HEALTH CENTER - BEVERLY
0.9459,Q4(high),3.1634620013430457,1.9656835472365297,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.7613,Q3,3.817302609020721,2.3719611394698146,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.9868,Q4(high),1.4970328621882245,0.9302128066107592,UNION HEALTH SERVICES INCORPORATED
0.9324,Q4(high),2.5328650276287683,1.5738488750827153,CONCENTRA MEDICAL CENTER - CHICAGO
0.8372,Q3,2.8310593562318433,1.7591381832411368,AUGUSTA CLINIC
0.9561,Q4(high),2.5020237483255294,1.5546849985207825,HERRON MEDICAL URGENT CARE CENTER
0.8903,Q4(high),0.7902052426009111,0.49101062180017074,WESTSIDE FAMILY HEALTH CENTER
0.832,Q3,2.1989862560105005,1.3663862888835008,PETERSON URGENT CARE CENTER
0.9656,Q4(high),1.7165531503253761,1.0666163475708292,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.781,Q3,0.869067428421427,0.5400132970656506,ACCESS MEDICAL CENTER - AUSTIN
0.7106,Q3,1.9280815552762574,1.1980539640835632,CHICAGO HEALTHWORKS
0.1441,Q1(low),3.5041381451125977,2.1773698233667598,EMERY MEDICAL CENTER
0.3032,Q1(low),3.841566003211622,2.387037708981609,SINAI MEDICAL CENTER
0.0753,Q1(low),4.792053774435969,2.9776432458750524,EMERY MEDICAL CENTER
0.1561,Q1(low),2.772245988379715,1.7225932620454918,ACCESS MEDICAL CENTER - AUSTIN
0.0022,Q1(low),1.6950345121639248,1.0532452898578102,AUGUSTA CLINIC
0.0962,Q1(low),1.757864627684788,1.0922861015691245,CONCENTRA URGENT CARE MEDICAL CENTER - CRAWFORD
0.3988,Q2,1.9584694187988527,1.2169361012284619,SINAI MEDICAL CENTER
0.6802,Q3,1.848735065909279,1.1487503566391146,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.7045,Q3,2.909464912085435,1.8078571218874389,MIDWAY CLINIC
0.6909,Q3,1.082851257239183,0.6728523685619684,WESTSIDE FAMILY HEALTH CENTER
0.8657,Q4(high),1.867499600299129,1.1604100941374702,CONCENTRA MEDICAL CENTER - CHICAGO
0.572,Q2,0.6017484401327042,0.37390902999369857,CHICAGO HEALTHWORKS
0.5859,Q2,2.0817006269465512,1.2935084002664055,ADVOCATE HEALTH CENTER - BEVERLY
0.6298,Q2,2.5103097771370098,1.5598336965294008,ADVOCATE HEALTH CENTER - BEVERLY
0.6713,Q3,1.5544930821568892,0.9659169209529084,HERRON MEDICAL URGENT CARE CENTER
0.5954,Q2,2.6414211431943753,1.6413024971678323,CONCENTRA MEDICAL CENTER - CHICAGO
0.3174,Q1(low),1.884520920972303,1.170986649185481,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.0799,Q1(low),5.463264223361133,3.3947139537341307,CONCENTRA MEDICAL CENTER - CHICAGO
0.3306,Q1(low),2.2754287974623195,1.413885467307959,WESTSIDE FAMILY HEALTH CENTER
0.6501,Q2,1.1417471770788046,0.7094485851686338,ALLPORT MEDICAL CENTER
0.4258,Q2,2.0341274107031264,1.2639477833160124,PETERSON URGENT CARE CENTER
0.059,Q1(low),1.935671926477119,1.202770400627014,CONCENTRA URGENT CARE MEDICAL CENTER - CRAWFORD
0.2912,Q1(low),0.536896790953837,0.33361209589177665,CONCENTRA URGENT CARE MEDICAL CENTER - LAKE STREET
0.7889,Q3,1.6216481700822223,1.0076451450921606,NORTHWEST MEDICAL CLINIC
0.7017,Q3,0.9856885488974368,0.6124782793169492,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.635,Q2,2.7173001082314556,1.6884514855518877,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.5127,Q2,1.5555480659095775,0.9665724572623001,51ST AND CALUMET MEDICAL CENTER
0.4891,Q2,2.4320531665342755,1.5112073081425694,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.5499,Q2,4.797065951312801,2.9807576672331866,CONCENTRA MEDICAL CENTER - CHICAGO
0.4719,Q2,2.6031459988022796,1.6175194324217712,CHICAGO HEALTHWORKS
0.2805,Q1(low),1.9847354484936937,1.233257050365975,51ST AND CALUMET MEDICAL CENTER
0.6295,Q2,2.008714405530544,1.2481568788789197,SINAI MEDICAL CENTER
0.8237,Q3,2.6254292463048277,1.631365596205677,CONCENTRA URGENT CARE MEDICAL CENTER - SOUTH CHICAGO
0.3628,Q2,1.9396487146882853,1.2052414614945746,ADVOCATE HEALTH CENTER - BEVERLY
0.9444,Q4(high),2.332744892656259,1.4495000266947125,AUGUSTA CLINIC
0.5456,Q2,2.11731447977872,1.315637815614583,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.6301,Q2,2.5540118695010845,1.5869889093637584,ADVOCATE HEALTH CENTER - BEVERLY
0.6046,Q2,0.5455528779512483,0.3389907373254451,MICHIGAN AVENUE IMMEDIATE CARE
0.5982,Q2,0.1643361232081584,0.1021137012139766,UNION HEALTH SERVICES INCORPORATED
0.0034,Q1(low),1.443367671300182,0.8968668132834654,PETERSON URGENT CARE CENTER
0.0876,Q1(low),2.388633627218912,1.4842276655786426,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.0559,Q1(low),3.4491449352094583,2.1431986375360363,PETERSON URGENT CARE CENTER
0.0083,Q1(low),1.3390521294584448,0.8320481607337233,AUGUSTA CLINIC
0.1662,Q1(low),2.679882237280498,1.6652011056612204,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.0089,Q1(low),1.4461199311666442,0.8985769877489489,PETERSON URGENT CARE CENTER
0.1727,Q1(low),2.5317451735122045,1.573153030210452,ADVOCATE HEALTH CENTER - BEVERLY
0.1484,Q1(low),2.6847318537063294,1.6682145166693556,MAR MEDICAL CENTER
0.1094,Q1(low),4.0925896694873565,2.5430165355190284,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.2648,Q1(low),1.032949095620446,0.6418446124947721,SINAI MEDICAL CENTER
0.0704,Q1(low),5.670626774115922,3.5235630292591846,SOUTHEASTERN MEDICAL CENTER
0.1616,Q1(low),3.3034744794176105,2.0526832407502003,ADVOCATE HEALTH CENTER - BEVERLY
0.3982,Q2,1.0490905116865707,0.6518744203371961,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.2114,Q1(low),2.9827244285485204,1.8533784608916226,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.4329,Q2,3.0982901040497954,1.9251876202435254,ADVOCATE HEALTH CENTER - BEVERLY
0.4731,Q2,2.040828639114505,1.2681117323152191,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.9287,Q4(high),0.7205451032966936,0.4477258313805698,MAR MEDICAL CENTER
0.118,Q1(low),1.3791970749456763,0.8569930656560698,AUGUSTA CLINIC
0.098,Q1(low),0.8712270102315695,0.5413551985746006,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.4433,Q2,1.8467544266977503,1.1475196448716078,ALLPORT MEDICAL CENTER
0.5413,Q2,1.9976551444609025,1.2412849747688155,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.0203,Q1(low),2.778076892050085,1.7262164164900533,ACCESS MEDICAL CENTER - AUSTIN
0.1275,Q1(low),0.6162604645321152,0.382926381106785,ACCESS MEDICAL CENTER - AUSTIN
0.1641,Q1(low),3.7232911513105518,2.313545145980989,MIDWAY CLINIC
0.7542,Q3,6.516398779013923,4.049101225714661,CONCENTRA MEDICAL CENTER - CHICAGO
0.0535,Q1(low),3.163876200597524,1.9659409186414842,PETERSON URGENT CARE CENTER
0.1398,Q1(low),2.5195210361994116,1.5655573057842647,AUGUSTA CLINIC
0.4356,Q2,2.2698749507610883,1.4104344680293681,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.9886,Q4(high),1.0899585156067437,0.677268612801078,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.2725,Q1(low),1.8857043070124515,1.171721970952634,CONCENTRA URGENT CARE MEDICAL CENTER - SOUTH CHICAGO
0.1244,Q1(low),2.3995735052810887,1.4910253885500153,UNION HEALTH SERVICES INCORPORATED
0.4777,Q2,2.3581414091610955,1.465280685551839,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.9035,Q4(high),2.212624010375209,1.3748603939508541,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.2068,Q1(low),6.164641712752738,3.8305295856948818,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.8452,Q4(high),0.7029327575397999,0.436782030485263,PHYSICIANS IMMEDIATE CARE - CHICAGO LOOP
0.6144,Q2,2.1570833889223597,1.3403490624580756,ADVOCATE HEALTH CENTER - BEVERLY
0.6633,Q3,2.956860583463061,1.8373074176070257,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.6879,Q3,2.2494714830155043,1.397756344872827,UNION HEALTH SERVICES INCORPORATED
0.6031,Q2,1.7612276001052318,1.094375755104988,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.4316,Q2,3.0579936216461174,1.9001485546758696,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.0565,Q1(low),0.9002447495371647,0.5593859802646576,PETERSON URGENT CARE CENTER
0.345,Q1(low),4.371914425261652,2.716580838339258,COURET MEDICAL AND URGENT CARE
0.651,Q2,3.3983427618851483,2.1116316402953363,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.0728,Q1(low),1.7793109387150947,1.105612217300337,CONCENTRA MEDICAL CENTER - CHICAGO
0.3991,Q2,3.605381946536319,2.2402797855012193,MAR MEDICAL CENTER
0.4467,Q2,1.0130824167783685,0.6295000343959917,WESTSIDE FAMILY HEALTH CENTER
0.1539,Q1(low),1.7408964852885802,1.0817425899602504,ADVOCATE HEALTH CENTER - BEVERLY
0.4528,Q2,3.7235181336320635,2.313686186213089,OAK LAWN CARE STATION
0.0445,Q1(low),2.0052535021432774,1.2460063738802705,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.1309,Q1(low),2.4685841456228728,1.5339065991498302,51ST AND CALUMET MEDICAL CENTER
0.4556,Q2,0.5903482945597275,0.36682531013887243,ALLPORT MEDICAL CENTER
0.2833,Q1(low),4.354876882060993,2.7059942030831214,MAR MEDICAL CENTER
0.2866,Q1(low),4.127637653117352,2.5647943361551824,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.4854,Q2,1.7618762253366616,1.0947787920136667,NORTHWEST MEDICAL CLINIC
0.2694,Q1(low),1.2341286455514346,0.7668517506149405,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.4233,Q2,1.6566566136898455,1.029398376705073,51ST AND CALUMET MEDICAL CENTER
0.2793,Q1(low),1.709631670827931,1.0623155409340224,WESTSIDE FAMILY HEALTH CENTER
0.3542,Q1(low),0.9226663453170485,0.5733181096559997,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.6768,Q3,1.8458130376399358,1.1469346930113646,MAR MEDICAL CENTER
0.1978,Q1(low),2.5566573590554285,1.5886327398536306,ADVOCATE HEALTH CENTER - BEVERLY
0.3813,Q2,1.9202834141002314,1.193208425302875,51ST AND CALUMET MEDICAL CENTER
0.4399,Q2,2.936266271576501,1.824510709435762,CONCENTRA MEDICAL CENTER - CHICAGO
0.251,Q1(low),0.5485877184327871,0.34087649919029933,AUGUSTA CLINIC
0.2209,Q1(low),3.6276251506789245,2.254101067502514,EMERY MEDICAL CENTER
0.0584,Q1(low),4.222782767373051,2.62391475094536,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.7333,Q3,2.982418744688926,1.8531885178061027,ACCESS MEDICAL CENTER - AUSTIN
0.5991,Q2,3.497688858815061,2.173362423890773,SINAI MEDICAL CENTER
0.2436,Q1(low),1.2041678743611317,0.7482349962596507,CONCENTRA URGENT CARE MEDICAL CENTER - CRAWFORD
0.4421,Q2,2.7101908624193247,1.6840340063723582,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.8301,Q3,2.514899840019619,1.5626858284928307,NORTHWEST MEDICAL CLINIC
0.8083,Q3,3.688791964045842,2.292108351491129,CONCENTRA URGENT CARE MEDICAL CENTER - MORTONGROVE
0.7637,Q3,2.0841156128516314,1.295009002473231,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.8439,Q3,3.0766209491398864,1.9117230357880004,CONCENTRA URGENT CARE MEDICAL CENTER - FRANKLIN PARK
0.079,Q1(low),2.880900672346432,1.7901081316765748,PETERSON URGENT CARE CENTER
0.2338,Q1(low),0.9406043180525553,0.5844642457126343,UNION HEALTH SERVICES INCORPORATED
0.2679,Q1(low),1.0155320481486692,0.6310221642901868,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.3214,Q1(low),3.8834261275325415,2.4130483762910226,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.1972,Q1(low),2.8146474007654847,1.74894027006105,CONCENTRA URGENT CARE MEDICAL CENTER - SOUTH CHICAGO
0.541,Q2,1.3024820435913165,0.8093245699083799,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.3945,Q2,1.3188766238752345,0.8195116866539783,ADVOCATE HEALTH CENTER - BEVERLY
0.545,Q2,5.361141523568205,3.331257869641099,CONCENTRA MEDICAL CENTER - CHICAGO
0.294,Q1(low),1.4688671622259963,0.9127114574595295,CONCENTRA URGENT CARE MEDICAL CENTER - CRAWFORD
0.1201,Q1(low),0.9390324677355526,0.5834875435093081,HERRON MEDICAL URGENT CARE CENTER
0.0068,Q1(low),2.7882059344599757,1.7325103097013295,AUGUSTA CLINIC
0.3717,Q2,1.508443119248207,0.9373028094503777,ACCESS MEDICAL CENTER - AUSTIN
0.5668,Q2,1.1464788305268694,0.7123886974033113,MAR MEDICAL CENTER
0.2283,Q1(low),2.04659674615794,1.2716958667569054,51ST AND CALUMET MEDICAL CENTER
0.2071,Q1(low),2.2891301749525423,1.4223991059404362,ERYTHRO MEDICAL AND URGENT CARE CENTER
0.0531,Q1(low),1.187442390628615,0.737842265707293,WESTCARE MEDICAL CENTER
0.2971,Q1(low),2.5057957092915415,1.5570287856781944,MAR MEDICAL CENTER
0.5582,Q2,1.356904839160863,0.8431413168142246,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.5094,Q2,6.6555423780595255,4.1355610229972255,CONCENTRA MEDICAL CENTER - CHICAGO
0.4166,Q2,5.5962545489099185,3.477350285310705,SOUTHEASTERN MEDICAL CENTER
0.6169,Q2,1.360404980520351,0.845316203150911,MICHIGAN AVENUE IMMEDIATE CARE
0.0092,Q1(low),2.8194009498300803,1.7518939875968669,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.263,Q1(low),4.629169845978402,2.8764318963654456,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.3389,Q1(low),1.429259377739278,0.8881003288052328,NORTHWEST MEDICAL CLINIC
0.1911,Q1(low),3.22433979320531,2.0035112416437766,ADVOCATE HEALTH CENTER - BEVERLY
0.1253,Q1(low),1.9451755920394587,1.2086757028011506,SUBURBAN EMERGENCY PHYSICIANS GROUP SC
0.6436,Q2,0.5326513931062021,0.3309741287857939,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.6885,Q3,1.6448482611172976,1.0220610088587163,SINAI MEDICAL CENTER
0.8802,Q4(high),3.506501900469479,2.178838592396621,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.7653,Q3,1.0107983497653616,0.6280807813920526,CONCENTRA URGENT CARE MEDICAL CENTER - CRAWFORD
0.3392,Q1(low),1.1246282527714662,0.6988113820528588,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
0.4286,Q2,1.8843848604529179,1.1709021051244901,51ST AND CALUMET MEDICAL CENTER
0.878,Q4(high),2.7428664504575604,1.7043376691872647,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.8857,Q4(high),5.0179047658498215,3.1179805022608695,EMERY MEDICAL CENTER
0.9017,Q4(high),2.7653396214542854,1.7183018459226707,PETERSON URGENT CARE CENTER
0.8141,Q3,1.5732189454660794,0.9775526293632033,ADVOCATE HEALTH CENTER - BEVERLY
0.0621,Q1(low),2.8404247557362257,1.7649575708965743,PETERSON URGENT CARE CENTER
0.0227,Q1(low),3.652726364357823,2.269698233747385,CHICAGO HEALTHWORKS
0.6138,Q2,2.1195892484503878,1.3170512908988659,51ST AND CALUMET MEDICAL CENTER
0.6089,Q2,0.2899825132849348,0.18018672426237323,ADVOCATE HEALTH CENTER - IRVING AND WESTERN
0.2498,Q1(low),2.9342021434451384,1.8232281200746492,CHICAGO HEALTHWORKS
0.4043,Q2,0.6624676632410688,0.41163819437576615,CONCENTRA MEDICAL CENTER - CHICAGO
0.2817,Q1(low),2.240693180833047,1.3923017624674112,CONCENTRA MEDICAL CENTER - CHICAGO
0.275,Q1(low),2.4581242749221763,1.5274071388326675,CONCENTRA URGENT CARE MEDICAL CENTER - CHICAGO
0.2528,Q1(low),0.9807287815181385,0.6093964237007072,PETERSON URGENT CARE CENTER
0.1644,Q1(low),0.8627098343914934,0.5360628725056766,WESTCARE MEDICAL CENTER
0.765,Q3,2.4806867224884006,1.54142678943934,NORTHWEST MEDICAL CLINIC
0.5462,Q2,1.2395694135298547,0.7702324860544594,ACCESS MEDICAL CENTER - AUSTIN
0.2605,Q1(low),1.1271807381827375,0.7003974224653458,CONCENTRA MEDICAL CENTER - CHICAGO
0.7616,Q3,0.9856011652443483,0.6124239816490459,PHYSICIANS IMMEDIATE CARE - CHICAGO SIX CORNERS
0.0793,Q1(low),2.0564398733890914,1.277812100567653,SOUTHEASTERN MEDICAL CENTER
0.518,Q2,2.2479941228231084,1.3968383560927178,CONCENTRA URGENT CARE MEDICAL CENTER - MORTONGROVE
0.4885,Q2,1.5535110915868122,0.9653067404903891,RESURRECTION HEALTH CARE - IMMEDIATE CARE
0.2043,Q1(low),3.0612684306388784,1.9021834260145105,CONCENTRA URGENT CARE MEDICAL CENTER - MORTONGROVE
0.459,Q2,3.154518211005445,1.9601261352906645,RESURRECTION IMMEDIATE CARE CENTER - NORRIDGE
